Park_Code,Park_Name,IM_Network,CASC_Region,State,TSN,Order,Family,Scientific_Name,Common_Names,Verified_Date,Park_Occurrence_Status,Notes,Verified_Source,Year_of_Last_Record,Park_Synonyms,NPSpecies_Occurrence,NPSpecies_OccTag,Abundance,Nativeness,GRank,SRank,IUCNRank
PORE,Point Reyes National Seashore,SFAN,SW,CA,173703,Caudata,Plethodontidae,Aneides lugubris,Arboreal Salamander,2022-01-11,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152978,NA,NA,Present,NA,Common,Native,G5,CA: SNR,LC
PORE,Point Reyes National Seashore,SFAN,SW,CA,173706,Caudata,Plethodontidae,Batrachoseps attenuatus,California Slender Salamander,2022-01-11,Present,This population is part of the southern northern clade according to Martinez-Solano et al 2007,https://irma.nps.gov/DataStore/DownloadFile/152978,NA,NA,Present,NA,Abundant,Native,G5,CA: SNR,LC
PORE,Point Reyes National Seashore,SFAN,SW,CA,173743,Caudata,Ambystomatidae,Dicamptodon ensatus,California Giant Salamander,2022-01-11,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152978,NA,NA,Present,NA,Common,Native,G3,CA: SNR,NT
PORE,Point Reyes National Seashore,SFAN,SW,CA,173732,Caudata,Plethodontidae,Ensatina eschscholtzii,Ensatina,2022-01-11,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152978,NA,Ensatina eschscholtzii xanthoptica,Present,NA,Common,Native,G5,CA: SNR,LC
PORE,Point Reyes National Seashore,SFAN,SW,CA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-11,Present,NA,NPS. 2019. A natural resource condition assessment for Point Reyes National Seashore. Natural Resource Report NPS/PORE/NRR—2019/1895.,NA,Rana catesbeiana,Present,NA,Common,Non-native,G5,Exotic,LC
PORE,Point Reyes National Seashore,SFAN,SW,CA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-01-11,Present,"Species is disputed as P. sierra, but keeping it as P. regilla based on AmphibiaWeb 2023.",https://irma.nps.gov/DataStore/DownloadFile/152978,NA,"Hyla regilla, Pseudacris sierra",Present,NA,Abundant,Native,G5,CA: SNR,LC
PORE,Point Reyes National Seashore,SFAN,SW,CA,173449,Anura,Ranidae,Rana boylii,Foothill Yellow-legged Frog,2022-01-11,Present,NA,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=25646,NA,NA,Not In Park,Historical,NA,Native,G3,CA: S3,NT
PORE,Point Reyes National Seashore,SFAN,SW,CA,207009,Anura,Ranidae,Rana draytonii,California Red-legged Frog,2022-01-11,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/152978,NA,Rana aurora draytonii,Present,NA,Abundant,Native,G2,CA: S2,NT
PORE,Point Reyes National Seashore,SFAN,SW,CA,173620,Caudata,Salamandridae,Taricha granulosa,Rough-skinned Newt,2022-01-11,Present,NA,NPS. 2019. A natural resource condition assessment for Point Reyes National Seashore. Natural Resource Report NPS/PORE/NRR—2019/1895.,NA,NA,Present,NA,Common,Native,G5,CA: SNR,LC
PORE,Point Reyes National Seashore,SFAN,SW,CA,173622,Caudata,Salamandridae,Taricha torosa,California Newt,2022-01-11,Present,NA,NPS. 2019. A natural resource condition assessment for Point Reyes National Seashore. Natural Resource Report NPS/PORE/NRR—2019/1895.,NA,NA,Present,NA,Common,Native,G4,CA: S4,NT
PORE,Point Reyes National Seashore,SFAN,SW,CA,173549,Anura,Pipidae,Xenopus laevis,African Clawed Frog,2024-01-21,Adjacent,USGS NAS 2024-01-01; numerous CAS museum vouchers for this species around 2010;,J Jouvenal. 2005. Environmentalists say frog threatens native park species. The San Francisco Examiner.,2013,NA,NA,NA,NA,Non-native,G5,Exotic,LC
PRSF,Presidio of San Francisco,SFAN,SW,CA,773513,Anura,Bufonidae,Anaxyrus boreas,"Western Toad, Boreal Toad",2022-01-11,Present,NA,https://www.nps.gov/prsf/learn/nature/amphibians.htm,NA,"Bufo boreas, Bufo boreas halophilus",Present,NA,Unknown,Native,G4,CA: SNR,LC
PRSF,Presidio of San Francisco,SFAN,SW,CA,173703,Caudata,Plethodontidae,Aneides lugubris,Arboreal Salamander,2022-01-11,Present,NA,https://www.nps.gov/prsf/learn/nature/amphibians.htm,NA,Aneides lugubris lugubris,Present,NA,Uncommon,Native,G5,CA: SNR,LC
PRSF,Presidio of San Francisco,SFAN,SW,CA,173706,Caudata,Plethodontidae,Batrachoseps attenuatus,California Slender Salamander,2022-01-11,Present,This population is part of the northern clade according to Martinez-Solano et al 2007,https://www.nps.gov/prsf/learn/nature/amphibians.htm,NA,NA,Present,NA,Abundant,Native,G5,CA: SNR,LC
PRSF,Presidio of San Francisco,SFAN,SW,CA,173743,Caudata,Ambystomatidae,Dicamptodon ensatus,California Giant Salamander,2022-01-11,Present,NA,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=26823,NA,NA,Present,NA,Unknown,Native,G3,CA: SNR,NT
PRSF,Presidio of San Francisco,SFAN,SW,CA,173732,Caudata,Plethodontidae,Ensatina eschscholtzii,Ensatina,2022-01-11,Present,NA,https://www.nps.gov/prsf/learn/nature/amphibians.htm,NA,Ensatina eschscholtzii xanthoptica,Present,NA,Unknown,Native,G5,CA: SNR,LC
PRSF,Presidio of San Francisco,SFAN,SW,CA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-11,Present,NA,https://www.nps.gov/prsf/learn/nature/amphibians.htm,NA,Rana catesbeiana,Present,NA,Unknown,Non-native,G5,Exotic,LC
PRSF,Presidio of San Francisco,SFAN,SW,CA,207313,Anura,Hylidae,Pseudacris regilla,"Pacific Treefrog, Northern Pacific Treefrog, Pacific Chorus Frog",2022-01-11,Historical,"Not confirmed in park; species is disputed as P. sierra, but keeping it as P. regilla based on AmphibiaWeb 2023.",https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=24259,NA,"Hyla regilla, Pseudacris sierra",Not In Park,Historical,NA,Native,G5,CA: SNR,LC
PRSF,Presidio of San Francisco,SFAN,SW,CA,207009,Anura,Ranidae,Rana draytonii,California Red-legged Frog,2022-01-11,Present,NA,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=67016,NA,Rana aurora draytonii,Not In Park,Historical,NA,Native,G2,CA: S2,NT
PRSF,Presidio of San Francisco,SFAN,SW,CA,173620,Caudata,Salamandridae,Taricha granulosa,Rough-skinned Newt,2022-01-11,Present,iNaturalist observation,https://www.inaturalist.org/projects/amphibians-of-the-presidio?tab=species,NA,NA,Present,NA,Unknown,Native,G5,CA: SNR,LC
PRSF,Presidio of San Francisco,SFAN,SW,CA,173622,Caudata,Salamandridae,Taricha torosa,California Newt,2022-01-11,Present,NA,https://www.nps.gov/prsf/learn/nature/amphibians.htm,NA,Taricha torosa torosa,Present,NA,Unknown,Native,G4,CA: S4,NT
PRWI,Prince William Forest Park,NCRN,NE,VA,173520,Anura,Hylidae,Acris crepitans,"Northern Cricket Frog, Eastern Cricket Frog",2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Acris crepitans crepitans,Present,NA,Unknown,Native,G5,VA: S4,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173590,Caudata,Ambystomatidae,Ambystoma maculatum,Spotted Salamander,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,NA,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173591,Caudata,Ambystomatidae,Ambystoma opacum,Marbled Salamander,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,NA,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,"Bufo americanus americanus, Bufo americanus",Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,773520,Anura,Bufonidae,Anaxyrus fowleri,Fowler's Toad,2022-01-11,Present,Not detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,"Bufo fowleri, Bufo woodhousii fowleri",Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173633,Caudata,Plethodontidae,Desmognathus fuscus,"Dusky Salamander, Northern Dusky Salamander",2022-01-11,Present,Detected in ARMI surveys as of 2022; This population is part of the D. fuscus B2 lineage ,https://irma.nps.gov/DataStore/DownloadFile/423765,NA,Desmognathus fuscus fuscus,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173685,Caudata,Plethodontidae,Eurycea bislineata,"Two-lined Salamander, Northern Two-lined Salamander",2022-01-11,Present,"Detected in ARMI surveys as of 2022; no nearby populations have been genetically characterized so this species could be lineage E, lineage B or least likely lineage A",https://irma.nps.gov/DataStore/DownloadFile/423765,NA,NA,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,586362,Caudata,Plethodontidae,Eurycea guttolineata,Three-lined Salamander,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://irma.nps.gov/DataStore/DownloadFile/546246,NA,Eurycea longicauda guttolineata,Not In Park,False Report,NA,Native,G5,VA: S4,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173678,Caudata,Plethodontidae,Hemidactylium scutatum,Four-toed Salamander,2022-01-11,Adjacent,Not detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=27652,NA,NA,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173502,Anura,Hylidae,Hyla chrysoscelis,Cope's Gray Treefrog,2022-01-11,Present,Treefrog complex detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=23930,NA,Hyla chrysoscelis,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173503,Anura,Hylidae,Hyla versicolor,Gray Treefrog,2022-01-11,Present,Treefrog complex detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Hyla versicolor,Not In Park,False Report,NA,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Rana catesbeiana,Present,NA,Common,Non-native,G5,Exotic,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,775087,Anura,Ranidae,Lithobates clamitans,"Green Frog, Northern Green Frog",2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Rana clamitans melanota,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,775107,Anura,Ranidae,Lithobates palustris,Pickerel Frog,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Rana palustris,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,775116,Anura,Ranidae,Lithobates sphenocephalus,Southern Leopard Frog,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Rana utricularia sphenocephala,Not In Park,False Report,NA,Non-native,G5,Exotic,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,775117,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Rana sylvatica,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173615,Caudata,Salamandridae,Notophthalmus viridescens,"Eastern Newt, Red-spotted Newt",2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Notophthalmus viridescens viridescens,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173538,Anura,Hylidae,Osteopilus septentrionalis,Cuban Treefrog,2024-11-05,Present,Non-native and likely can't overwinter but observation has drawn interest from local herp folks ,https://www.inaturalist.org/observations/121628480,2022,NA,NA,NA,NA,Non-native,G5,Exotic,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173649,Caudata,Plethodontidae,Plethodon cinereus,"Red-backed Salamander, Eastern Red-backed Salamander",2022-01-11,Present,Detected in ARMI surveys as of 2022; This population is part of the P. cinearus Northern Clade as per Radomski et al 2020,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Plethodon cinereus cinereus,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,208283,Caudata,Plethodontidae,Plethodon cylindraceus,White-spotted Slimy Salamander,2022-01-11,Present,Not detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,NA,Present,NA,Common,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,207303,Anura,Hylidae,Pseudacris crucifer,Spring Peeper,2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Pseudacris crucifer crucifer,Present,NA,Common,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,207307,Anura,Hylidae,Pseudacris feriarum,"Upland Chorus Frog, Southeastern Chorus Frog",2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=24263,NA,Pseudacris triseriata feriarum,Present,NA,Unknown,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173682,Caudata,Plethodontidae,Pseudotriton montanus,"Mud Salamander, Eastern Mud Salamander",2022-01-11,Possible,Not detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=any&subview=map&taxon_id=134316,NA,Pseudotriton montanus montanus,Present,NA,Uncommon,Native,G5,VA: S5,LC
PRWI,Prince William Forest Park,NCRN,NE,VA,173680,Caudata,Plethodontidae,Pseudotriton ruber,"Red Salamander, Northern Red Salamander",2022-01-11,Present,Detected in ARMI surveys as of 2022,https://www.inaturalist.org/observations?place_id=97468&subview=map&view=species&iconic_taxa=Amphibia,NA,Pseudotriton ruber ruber,Present,NA,Common,Native,G5,VA: S5,LC
PUHE,Pu'ukohola Heiau National Historic Site,PACN,PI,HI,173559,Anura,Eleutherodactylidae,Eleutherodactylus coqui,"Coqui, Common Coqui",2024-01-22,Adjacent,USGS NAS 2024-01-01,https://www.inaturalist.org/observations/30444203,2016,NA,NA,NA,NA,Non-native,G4,Exotic,LC
PUHE,Pu'ukohola Heiau National Historic Site,PACN,PI,HI,173568,Anura,Eleutherodactylidae,Eleutherodactylus planirostris,Greenhouse Frog,2024-01-22,Adjacent,USGS NAS 2024-01-01,https://www.inaturalist.org/observations/1491185,2015,NA,NA,NA,NA,Non-native,G5,Exotic,LC
PUHE,Pu'ukohola Heiau National Historic Site,PACN,PI,HI,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2024-01-22,Adjacent,USGS NAS 2024-01-01,McKeown et al. 1996. A Field Guide to Reptiles and Amphibians in the Hawaiian Islands.,1996,NA,NA,NA,NA,Non-native,G5,Exotic,LC
PUHE,Pu'ukohola Heiau National Historic Site,PACN,PI,HI,773729,Anura,Bufonidae,Rhinella marina,Cane Toad,2024-01-22,Adjacent,USGS NAS 2024-01-01,https://www.inaturalist.org/observations/2868118,2016,NA,NA,NA,NA,Non-native,G5,Exotic,LC
PUHO,Pu'uhonua O Honaunau National Historical Park,PACN,PI,HI,173559,Anura,Eleutherodactylidae,Eleutherodactylus coqui,"Coqui, Common Coqui",2024-01-22,Adjacent,USGS NAS 2024-01-01,https://www.inaturalist.org/observations/30444203,2016,NA,NA,NA,NA,Non-native,G4,Exotic,LC
PUHO,Pu'uhonua O Honaunau National Historical Park,PACN,PI,HI,173568,Anura,Eleutherodactylidae,Eleutherodactylus planirostris,Greenhouse Frog,2024-01-22,Adjacent,USGS NAS 2024-01-01,https://www.inaturalist.org/observations/1491185,2015,NA,NA,NA,NA,Non-native,G5,Exotic,LC
PUHO,Pu'uhonua O Honaunau National Historical Park,PACN,PI,HI,775084,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,2024-01-22,Adjacent,USGS NAS 2024-01-01,McKeown et al. 1996. A Field Guide to Reptiles and Amphibians in the Hawaiian Islands.,1996,NA,NA,NA,NA,Non-native,G5,Exotic,LC
PUHO,Pu'uhonua O Honaunau National Historical Park,PACN,PI,HI,773729,Anura,Bufonidae,Rhinella marina,Cane Toad,2022-01-07,Present,NA,https://scholarspace.manoa.hawaii.edu/bitstream/handle/10125/26262/141.pdf?sequence=1,NA,Bufo marinus,Unconfirmed,NA,NA,Non-native,GSNR,Exotic,LC
PULL,Pullman National Historic Site,NA,MW,IL,773511,Anura,Bufonidae,Anaxyrus americanus,American Toad,2024-11-07,Present,Likely no suitable habitat for sustaining a population,https://www.inaturalist.org/observations/3249684,2016,NA,NA,NA,NA,Native,G5,IL: S5,LC
RABR,Rainbow Bridge National Monument,SCPN,SW,UT,668193,Caudata,Ambystomatidae,Ambystoma mavortium,"Barred Tiger Salamander, Western Tiger Salamander",2022-01-05,Possible,Changed from A. tigrinum to A. mavortium to reflect species range,https://irma.nps.gov/DataStore/DownloadFile/609002,NA,NA,Unconfirmed,NA,NA,Native,G5,UT: S4,LC
RABR,Rainbow Bridge National Monument,SCPN,SW,UT,773527,Anura,Bufonidae,Anaxyrus punctatus,Red-Spotted Toad,2022-01-05,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/609002,NA,Bufo punctatus,Present,NA,Unknown,Native,G5,UT: S4,LC
RABR,Rainbow Bridge National Monument,SCPN,SW,UT,773532,Anura,Bufonidae,Anaxyrus woodhousii,Woodhouse's Toad,2022-01-05,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/609002,NA,Bufo woodhousii,Present,NA,Unknown,Native,G5,UT: S5,LC
RABR,Rainbow Bridge National Monument,SCPN,SW,UT,173510,Anura,Hylidae,Hyla arenicolor,Canyon Treefrog,2022-01-05,Possible,NA,https://irma.nps.gov/DataStore/DownloadFile/609002,NA,Hyla arenicolor,Unconfirmed,NA,NA,Native,G5,UT: S4,LC
RABR,Rainbow Bridge National Monument,SCPN,SW,UT,775108,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,2022-01-05,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/609002,NA,Rana pipiens,Present,NA,Unknown,Native,G5,UT: S3,LC
RABR,Rainbow Bridge National Monument,SCPN,SW,UT,206989,Anura,Scaphiopodidae,Spea bombifrons,Plains Spadefoot,2022-01-05,Possible,NA,https://irma.nps.gov/DataStore/DownloadFile/609002,NA,NA,Unconfirmed,NA,NA,Native,G5,UT: S1,LC
RABR,Rainbow Bridge National Monument,SCPN,SW,UT,206991,Anura,Scaphiopodidae,Spea intermontana,Great Basin Spadefoot,2022-01-05,Present,NA,https://irma.nps.gov/DataStore/DownloadFile/609002,NA,NA,Probably Present,NA,NA,Native,G5,UT: S5,LC
RABR,Rainbow Bridge National Monument,SCPN,SW,UT,206993,Anura,Scaphiopodidae,Spea multiplicata,Mexican Spadefoot,2022-01-05,Possible,NA,https://irma.nps.gov/DataStore/DownloadFile/609002,NA,NA,Unconfirmed,NA,NA,Native,G5,UT: S1,LC
REDW,Redwood National Park,KLMN,SW,CA,173597,Caudata,Ambystomatidae,Ambystoma gracile,Northwestern Salamander,2021-06-05,Present,NA,https://www.inaturalist.org/observations?place_id=any&project_id=47893&subview=map&view=species&iconic_taxa=Amphibia,NA,Ambystoma gracile gracile,Present,NA,Common,Native,G5,CA: SNR,LC
REDW,Redwood National Park,KLMN,SW,CA,773513,Anura,Bufonidae,Anaxyrus boreas,"Western Toad, Boreal Toad",2021-06-05,Present,NA,https://www.inaturalist.org/observations?place_id=any&project_id=47893&subview=map&view=species&iconic_taxa=Amphibia,NA,Bufo boreas,Present,NA,Common,Native,G4,CA: SNR,LC
REDW,Redwood National Park,KLMN,SW,CA,173700,Caudata,Plethodontidae,Aneides ferreus,Clouded Salamander,2024-11-05,Present,NA,https://www.inaturalist.org/observations/127325126,2022,NA,NA,NA,NA,Native,G3,CA: SNR,LC
